track,frame,x,y,class,width,height
365,1890,1449,197,car,77,47
368,1890,1439,239,car,75,56
351,1891,477,476,car,172,160
365,1891,1448,195,car,74,47
368,1891,1434,234,car,81,61
365,1892,1443,192,car,74,46
368,1892,1430,230,car,80,60
351,1893,477,476,car,171,160
368,1893,1427,229,car,76,57
351,1894,477,476,car,171,160
365,1894,1432,192,car,74,47
368,1894,1424,230,car,67,50
365,1895,1426,190,car,74,47
368,1895,1418,228,car,65,48
368,1898,1414,215,car,72,54
365,1899,1417,176,car,55,35
368,1899,1410,212,car,71,53
365,1900,1413,174,car,53,33
365,1901,1411,175,car,54,33
365,1902,1407,173,car,52,32
368,1907,1394,198,car,56,42
368,1908,1391,195,car,54,41
371,1911,817,168,car,60,43
371,1912,813,171,car,61,44
371,1913,809,173,car,61,44
371,1914,805,174,car,60,43
371,1915,801,176,car,59,43
371,1916,796,178,car,59,43
351,1917,477,475,car,171,159
371,1917,794,180,car,60,43
351,1918,478,474,car,172,158
371,1918,790,181,car,61,44
351,1919,478,474,car,171,158
371,1919,787,183,car,63,46
368,1920,1377,169,car,60,46
371,1920,783,186,car,63,47
351,1921,477,475,car,172,159
368,1921,1376,168,car,59,47
371,1921,778,188,car,62,47
351,1922,477,475,car,172,159
368,1922,1375,167,car,56,46
371,1922,775,189,car,63,48
368,1923,1373,165,car,57,46
371,1923,770,191,car,63,49
371,1924,767,193,car,64,49
371,1925,763,196,car,66,50
371,1926,760,198,car,66,51
371,1927,758,202,car,66,50
351,1928,477,475,car,172,160
371,1928,755,203,car,66,51
351,1929,477,475,car,172,160
371,1929,751,204,car,71,55
351,1930,477,476,car,172,160
371,1930,748,207,car,69,54
351,1931,477,476,car,172,160
371,1931,745,209,car,72,56
351,1932,477,477,car,172,160
371,1932,741,211,car,72,57
351,1933,477,477,car,172,160
371,1933,738,214,car,73,57
351,1934,477,475,car,172,159
371,1934,734,218,car,73,58
351,1935,477,475,car,173,160
371,1935,731,219,car,73,58
351,1936,477,475,car,173,160
368,1936,1360,152,car,51,42
371,1936,727,221,car,74,59
351,1937,477,474,car,173,160
368,1937,1359,153,car,47,38
371,1937,723,224,car,75,60
351,1938,477,476,car,173,160
368,1938,1357,154,car,46,36
371,1938,721,225,car,74,59
351,1939,477,476,car,172,160
368,1939,1356,155,car,44,34
371,1939,717,229,car,74,60
351,1940,477,475,car,171,159
368,1940,1356,154,car,42,32
371,1940,716,231,car,75,60
351,1941,477,475,car,172,159
368,1941,1354,155,car,40,30
371,1941,712,234,car,75,60
351,1942,477,475,car,171,159
368,1942,1355,153,car,39,29
371,1942,711,235,car,77,62
351,1943,478,476,car,172,159
368,1943,1354,152,car,40,28
371,1943,708,238,car,77,61
351,1944,477,476,car,172,159
368,1944,1353,151,car,38,27
371,1944,705,239,car,80,64
351,1945,477,475,car,172,159
371,1945,702,241,car,81,64
351,1946,478,475,car,171,159
371,1946,702,244,car,86,69
351,1947,477,475,car,172,159
371,1947,696,249,car,82,66
351,1948,476,475,car,172,159
371,1948,693,251,car,82,65
351,1949,476,474,car,173,160
371,1949,690,253,car,82,66
351,1950,477,475,car,174,161
371,1950,688,256,car,83,66
351,1951,477,475,car,174,161
371,1951,685,258,car,86,69
351,1952,477,475,car,174,161
371,1952,683,261,car,88,70
351,1953,477,474,car,174,161
371,1953,680,263,car,90,73
351,1954,477,475,car,174,161
371,1954,679,265,car,92,74
351,1955,477,475,car,174,161
371,1955,677,267,car,91,74
351,1956,477,476,car,173,160
371,1956,672,271,car,89,72
351,1957,477,476,car,172,160
371,1957,669,273,car,92,75
351,1958,479,474,car,172,159
371,1958,667,276,car,93,75
351,1959,479,474,car,171,159
371,1959,666,278,car,93,76
351,1960,478,475,car,173,160
371,1960,662,282,car,95,78
351,1961,477,475,car,173,160
371,1961,659,284,car,95,79
351,1962,477,475,car,173,160
371,1962,656,286,car,97,80
351,1963,478,475,car,173,160
371,1963,653,288,car,98,81
351,1964,478,475,car,173,160
371,1964,650,292,car,98,82
371,1965,646,294,car,100,84
373,1965,868,157,car,47,35
371,1966,645,297,car,102,85
373,1966,865,158,car,49,37
371,1967,641,299,car,106,90
373,1967,862,159,car,52,39
371,1968,639,301,car,108,92
373,1968,860,160,car,53,40
351,1969,478,475,car,172,159
371,1969,637,303,car,108,93
373,1969,858,161,car,54,40
351,1970,478,475,car,172,158
371,1970,635,304,car,107,92
373,1970,856,161,car,54,41
351,1971,478,475,car,172,158
371,1971,632,307,car,107,92
373,1971,854,163,car,55,41
351,1972,478,475,car,172,158
371,1972,630,308,car,107,93
373,1972,852,164,car,56,42
351,1973,478,475,car,172,158
371,1973,628,312,car,106,92
373,1973,846,167,car,53,40
351,1974,478,475,car,172,158
371,1974,625,314,car,107,93
373,1974,843,168,car,54,42
351,1975,478,475,car,172,158
371,1975,623,317,car,105,91
373,1975,840,169,car,55,42
351,1976,478,475,car,172,158
371,1976,620,319,car,107,92
373,1976,836,170,car,55,43
371,1977,619,321,car,109,94
373,1977,833,172,car,56,43
371,1978,616,323,car,108,93
373,1978,831,174,car,54,41
371,1979,613,326,car,110,95
373,1979,827,177,car,56,43
371,1980,611,327,car,110,95
373,1980,825,179,car,56,42
351,1981,478,475,car,171,158
371,1981,609,328,car,110,95
373,1981,821,179,car,56,42
351,1982,478,475,car,171,157
371,1982,607,333,car,112,97
373,1982,819,181,car,56,43
351,1983,478,474,car,172,158
371,1983,605,334,car,113,98
373,1983,816,183,car,58,45
351,1984,478,475,car,172,158
371,1984,604,336,car,116,101
373,1984,814,184,car,59,45
351,1985,478,475,car,172,158
371,1985,600,338,car,117,103
373,1985,813,186,car,60,46
351,1986,478,474,car,172,158
371,1986,598,341,car,119,105
373,1986,808,189,car,60,46
351,1987,478,474,car,173,158
371,1987,595,343,car,118,106
373,1987,805,191,car,61,46
351,1988,478,474,car,173,158
371,1988,594,345,car,118,107
373,1988,801,193,car,61,46
371,1989,592,347,car,118,108
373,1989,797,193,car,62,46
371,1990,591,348,car,118,107
373,1990,794,195,car,62,47
371,1991,587,349,car,117,107
373,1991,790,198,car,64,48
371,1992,586,351,car,115,106
373,1992,787,200,car,66,49
371,1993,584,353,car,115,105
373,1993,784,201,car,67,50
351,1994,478,473,car,173,159
371,1994,581,354,car,114,104
373,1994,781,203,car,68,51
351,1995,479,473,car,173,159
371,1995,581,355,car,115,103
373,1995,779,205,car,67,50
351,1996,477,474,car,174,159
371,1996,580,357,car,117,104
373,1996,776,207,car,67,51
351,1997,478,473,car,175,160
371,1997,578,360,car,117,104
373,1997,772,208,car,67,51
351,1998,478,473,car,176,160
371,1998,575,362,car,120,106
373,1998,769,211,car,68,51
351,1999,477,474,car,175,160
371,1999,574,364,car,121,106
373,1999,766,213,car,72,54
374,1999,863,156,car,49,33
351,2000,477,474,car,176,161
371,2000,572,365,car,121,107
373,2000,763,216,car,74,55
374,2000,859,157,car,52,36
351,2001,478,474,car,177,162
371,2001,569,367,car,123,108
373,2001,758,217,car,77,58
374,2001,856,159,car,52,36
351,2002,478,474,car,178,162
371,2002,566,369,car,124,109
373,2002,755,219,car,78,59
374,2002,854,161,car,52,36
371,2003,564,371,car,125,110
373,2003,753,222,car,79,59
374,2003,850,161,car,53,37
371,2004,562,370,car,121,106
373,2004,749,223,car,80,60
374,2004,849,161,car,55,39
351,2005,477,476,car,175,160
371,2005,559,375,car,129,114
373,2005,746,225,car,79,60
374,2005,846,163,car,54,38
351,2006,477,476,car,175,160
371,2006,558,377,car,131,115
373,2006,744,228,car,79,61
374,2006,843,163,car,55,39
371,2007,558,379,car,130,114
373,2007,740,231,car,80,61
374,2007,840,165,car,53,37
371,2008,555,380,car,131,115
373,2008,735,234,car,78,60
374,2008,836,168,car,54,38
351,2009,478,477,car,174,160
371,2009,555,381,car,131,116
373,2009,734,236,car,78,60
374,2009,832,169,car,56,39
351,2010,478,476,car,174,160
371,2010,554,380,car,131,115
373,2010,731,239,car,80,61
374,2010,830,170,car,56,39
351,2011,478,476,car,174,159
371,2011,553,381,car,130,114
373,2011,728,240,car,82,63
374,2011,826,172,car,55,38
351,2012,478,476,car,174,159
371,2012,552,383,car,130,115
373,2012,726,242,car,87,67
374,2012,823,173,car,55,38
351,2013,478,476,car,174,159
371,2013,550,384,car,132,117
373,2013,724,245,car,86,66
374,2013,819,176,car,55,38
371,2014,549,386,car,131,117
373,2014,719,249,car,85,66
374,2014,815,177,car,56,39
371,2015,547,387,car,131,117
373,2015,715,252,car,85,66
374,2015,812,178,car,57,40
371,2016,546,389,car,131,118
373,2016,712,253,car,87,68
374,2016,809,181,car,54,37
371,2017,545,389,car,130,117
373,2017,710,254,car,86,67
374,2017,807,182,car,55,38
371,2018,544,391,car,127,114
373,2018,707,257,car,86,68
374,2018,802,184,car,57,39
351,2019,478,476,car,172,158
371,2019,543,392,car,127,114
373,2019,704,260,car,88,69
374,2019,799,186,car,58,39
351,2020,478,477,car,172,157
371,2020,543,392,car,129,115
373,2020,702,262,car,90,71
374,2020,797,188,car,60,41
371,2021,543,393,car,128,114
373,2021,700,264,car,93,74
374,2021,792,189,car,62,42
351,2022,479,476,car,172,156
371,2022,542,392,car,128,113
373,2022,697,266,car,95,76
374,2022,789,191,car,61,42
351,2023,479,477,car,171,155
371,2023,542,392,car,128,113
373,2023,695,270,car,91,74
374,2023,785,192,car,62,42
351,2024,479,475,car,173,156
371,2024,543,392,car,125,110
373,2024,691,272,car,92,74
374,2024,782,195,car,61,42
351,2025,479,475,car,173,156
371,2025,542,392,car,127,111
373,2025,689,275,car,95,77
374,2025,780,197,car,63,43
351,2026,479,475,car,174,156
371,2026,542,393,car,128,111
373,2026,686,278,car,94,76
374,2026,777,198,car,64,44
351,2027,478,476,car,173,156
371,2027,541,393,car,128,111
373,2027,683,279,car,92,74
374,2027,775,200,car,65,45
351,2028,477,476,car,173,156
371,2028,540,393,car,131,113
373,2028,680,283,car,95,77
374,2028,772,203,car,63,44
351,2029,477,476,car,173,155
371,2029,540,394,car,132,113
373,2029,676,286,car,96,77
374,2029,769,204,car,65,45
351,2030,477,475,car,174,156
371,2030,539,393,car,132,114
373,2030,672,288,car,104,84
374,2030,766,206,car,65,46
351,2031,477,475,car,175,156
371,2031,540,392,car,133,114
373,2031,669,291,car,103,84
374,2031,762,208,car,67,47
351,2032,477,476,car,174,156
371,2032,540,392,car,133,115
373,2032,666,293,car,104,85
374,2032,759,210,car,67,48
351,2033,477,476,car,174,156
371,2033,540,394,car,135,115
373,2033,666,296,car,103,84
374,2033,756,212,car,66,47
375,2033,854,157,car,55,41
351,2034,477,476,car,174,156
371,2034,541,393,car,132,112
373,2034,664,297,car,105,86
374,2034,753,214,car,68,48
375,2034,854,158,car,56,42
351,2035,479,475,car,176,157
371,2035,543,393,car,130,110
373,2035,661,300,car,108,88
374,2035,751,217,car,69,49
375,2035,852,159,car,55,42
351,2036,479,475,car,176,157
371,2036,543,393,car,129,109
373,2036,659,302,car,109,89
374,2036,748,219,car,73,52
375,2036,849,159,car,56,43
371,2037,542,393,car,129,108
373,2037,656,304,car,109,90
374,2037,746,221,car,72,52
375,2037,847,160,car,57,43
371,2038,543,393,car,129,108
373,2038,656,305,car,105,87
374,2038,743,222,car,70,50
375,2038,845,161,car,56,43
351,2039,478,476,car,175,156
371,2039,542,393,car,129,108
373,2039,653,308,car,108,90
374,2039,739,224,car,72,51
375,2039,843,162,car,57,43
376,2039,943,157,car,42,30
351,2040,478,476,car,175,156
371,2040,541,394,car,130,109
373,2040,651,309,car,108,90
374,2040,737,225,car,73,52
375,2040,840,165,car,53,40
376,2040,941,158,car,41,29
351,2041,477,476,car,176,156
371,2041,541,394,car,135,113
373,2041,650,311,car,109,91
374,2041,734,228,car,72,51
375,2041,838,166,car,55,42
376,2041,938,159,car,44,31
351,2042,477,475,car,176,156
371,2042,539,392,car,138,117
373,2042,646,312,car,107,90
374,2042,731,230,car,71,51
375,2042,834,168,car,57,43
376,2042,937,161,car,46,33
351,2043,477,475,car,176,156
371,2043,539,391,car,140,119
373,2043,643,313,car,109,92
374,2043,729,232,car,73,52
375,2043,831,169,car,59,45
376,2043,935,162,car,50,35
351,2044,477,475,car,176,156
371,2044,539,392,car,139,118
373,2044,639,316,car,108,91
374,2044,727,236,car,75,53
375,2044,829,170,car,59,44
376,2044,931,165,car,45,32
351,2045,477,477,car,175,156
371,2045,539,393,car,138,118
373,2045,639,317,car,109,92
374,2045,724,237,car,77,55
375,2045,826,172,car,58,44
376,2045,928,167,car,49,34
351,2046,478,477,car,175,156
371,2046,538,392,car,139,118
373,2046,638,320,car,109,91
374,2046,721,240,car,78,55
375,2046,823,173,car,59,44
376,2046,925,168,car,49,34
351,2047,478,477,car,175,155
371,2047,538,393,car,136,117
373,2047,635,322,car,109,90
374,2047,718,241,car,77,54
375,2047,821,174,car,59,44
376,2047,924,169,car,50,34
371,2048,539,393,car,132,113
373,2048,634,323,car,108,89
374,2048,717,242,car,78,56
375,2048,819,176,car,60,45
376,2048,921,172,car,47,33
371,2049,540,393,car,132,113
373,2049,634,325,car,104,85
374,2049,715,243,car,79,57
375,2049,817,177,car,62,47
376,2049,920,174,car,48,33
371,2050,540,392,car,131,111
373,2050,634,326,car,108,89
374,2050,715,245,car,81,58
375,2050,815,178,car,63,48
376,2050,918,176,car,48,33
371,2051,540,392,car,131,111
373,2051,634,326,car,110,90
374,2051,712,246,car,85,61
375,2051,814,178,car,63,49
376,2051,916,176,car,50,35
371,2052,540,393,car,132,112
373,2052,633,328,car,112,91
374,2052,709,249,car,84,61
375,2052,812,179,car,61,47
376,2052,913,177,car,50,35
371,2053,540,394,car,135,114
373,2053,631,328,car,114,93
374,2053,706,251,car,84,61
375,2053,810,180,car,62,47
376,2053,910,179,car,52,35
371,2054,540,394,car,135,114
373,2054,632,328,car,114,93
374,2054,702,254,car,83,60
376,2054,908,181,car,53,36
371,2055,538,393,car,137,117
373,2055,630,328,car,116,95
374,2055,697,257,car,84,61
376,2055,905,183,car,57,38
351,2056,477,476,car,176,156
371,2056,538,393,car,138,118
373,2056,629,329,car,117,95
374,2056,695,258,car,84,61
375,2056,799,187,car,62,48
376,2056,903,184,car,58,39
351,2057,477,476,car,175,156
371,2057,538,393,car,139,119
373,2057,629,328,car,117,96
374,2057,694,259,car,86,63
375,2057,799,188,car,63,48
376,2057,900,187,car,62,42
351,2058,477,476,car,175,156
371,2058,538,393,car,139,120
373,2058,626,333,car,118,99
374,2058,693,260,car,86,63
375,2058,796,189,car,64,49
376,2058,897,189,car,63,43
351,2059,477,476,car,175,156
371,2059,538,392,car,138,119
373,2059,625,335,car,118,100
374,2059,691,262,car,87,63
375,2059,794,189,car,64,49
376,2059,894,191,car,62,42
351,2060,477,476,car,175,156
371,2060,538,393,car,136,118
373,2060,624,336,car,119,102
374,2060,690,263,car,88,64
375,2060,792,191,car,65,49
376,2060,891,193,car,62,43
371,2061,539,394,car,133,115
373,2061,623,337,car,118,102
374,2061,689,265,car,89,65
375,2061,789,191,car,66,50
376,2061,888,196,car,63,43
371,2062,539,394,car,132,114
373,2062,623,338,car,116,101
374,2062,688,267,car,89,66
375,2062,787,192,car,66,51
376,2062,887,197,car,64,44
371,2063,539,394,car,132,114
373,2063,621,338,car,117,102
374,2063,686,270,car,88,65
375,2063,785,195,car,70,53
376,2063,885,200,car,64,45
371,2064,540,394,car,131,113
373,2064,622,339,car,117,103
374,2064,685,271,car,90,66
375,2064,784,197,car,70,54
376,2064,883,203,car,65,46
371,2065,539,394,car,131,113
373,2065,621,339,car,116,102
374,2065,683,273,car,89,65
375,2065,782,198,car,71,55
376,2065,881,204,car,67,47
371,2066,540,393,car,131,113
373,2066,621,338,car,116,103
374,2066,683,274,car,88,65
375,2066,779,198,car,70,55
376,2066,879,207,car,66,47
371,2067,539,393,car,133,115
373,2067,621,338,car,116,103
374,2067,682,275,car,88,65
375,2067,777,200,car,68,54
376,2067,876,210,car,65,46
371,2068,538,393,car,136,118
373,2068,621,338,car,114,102
374,2068,681,277,car,88,65
375,2068,776,200,car,67,53
376,2068,873,213,car,65,47
371,2069,538,393,car,137,119
373,2069,623,338,car,113,102
374,2069,680,278,car,89,66
375,2069,775,201,car,68,53
376,2069,870,215,car,66,48
371,2070,537,392,car,137,120
373,2070,622,339,car,113,102
374,2070,677,280,car,89,67
375,2070,771,204,car,69,53
376,2070,869,217,car,67,49
371,2071,537,393,car,136,120
373,2071,623,339,car,112,101
374,2071,676,281,car,89,67
375,2071,769,205,car,69,54
376,2071,866,220,car,67,49
371,2072,537,393,car,136,120
373,2072,623,339,car,111,101
374,2072,675,282,car,90,68
376,2072,865,224,car,69,51
371,2073,538,392,car,133,118
373,2073,622,340,car,109,99
374,2073,674,284,car,90,68
375,2073,765,209,car,69,54
376,2073,863,225,car,72,53
371,2074,538,392,car,132,117
373,2074,622,340,car,108,99
374,2074,673,285,car,88,66
375,2074,764,209,car,70,54
376,2074,861,231,car,70,51
371,2075,538,392,car,132,117
373,2075,621,341,car,108,99
374,2075,672,286,car,86,64
375,2075,760,211,car,72,57
376,2075,858,234,car,72,53
371,2076,537,391,car,131,115
373,2076,622,341,car,109,101
374,2076,672,287,car,87,64
375,2076,758,212,car,74,59
376,2076,857,237,car,74,54
371,2077,538,391,car,130,115
373,2077,623,341,car,110,102
374,2077,671,287,car,87,64
375,2077,757,214,car,77,61
376,2077,854,239,car,75,55
371,2078,539,392,car,131,116
373,2078,621,342,car,108,102
374,2078,670,287,car,89,66
375,2078,755,215,car,76,60
376,2078,852,241,car,76,56
371,2079,539,392,car,132,116
373,2079,621,342,car,108,102
374,2079,669,287,car,90,66
375,2079,754,217,car,77,61
376,2079,851,245,car,77,57
371,2080,540,393,car,131,115
373,2080,620,343,car,106,100
374,2080,666,290,car,93,69
375,2080,753,218,car,78,62
376,2080,849,246,car,80,60
371,2081,539,392,car,131,115
373,2081,620,344,car,104,98
374,2081,665,291,car,93,70
375,2081,750,218,car,77,61
376,2081,846,250,car,79,60
371,2082,540,392,car,131,114
373,2082,620,344,car,103,98
374,2082,665,292,car,91,69
375,2082,748,218,car,78,62
376,2082,845,255,car,76,58
371,2083,540,392,car,130,114
373,2083,620,343,car,102,97
374,2083,664,292,car,90,69
375,2083,747,218,car,79,63
376,2083,841,258,car,79,60
371,2084,540,392,car,130,114
373,2084,619,343,car,100,95
374,2084,661,295,car,91,69
375,2084,746,221,car,78,62
376,2084,840,261,car,81,62
371,2085,540,392,car,129,112
373,2085,619,344,car,98,93
374,2085,658,296,car,91,69
375,2085,745,221,car,77,61
376,2085,838,265,car,83,63
371,2086,540,392,car,128,110
373,2086,619,344,car,100,95
374,2086,658,297,car,92,69
375,2086,743,223,car,77,62
376,2086,836,267,car,86,66
371,2087,539,392,car,128,110
373,2087,619,344,car,102,96
374,2087,659,297,car,93,70
375,2087,741,223,car,80,64
376,2087,833,271,car,84,65
377,2087,1625,920,car,339,288
371,2088,539,392,car,129,110
373,2088,618,343,car,102,96
374,2088,659,297,car,91,69
375,2088,739,224,car,80,64
376,2088,833,275,car,84,64
377,2088,1565,902,car,358,293
351,2089,478,475,car,174,156
371,2089,539,393,car,130,112
373,2089,619,344,car,101,95
374,2089,658,298,car,90,68
375,2089,738,225,car,78,63
376,2089,832,279,car,85,66
377,2089,1499,882,car,368,289
351,2090,478,475,car,174,155
371,2090,539,393,car,129,111
373,2090,619,344,car,101,95
374,2090,657,298,car,90,68
375,2090,738,226,car,79,63
376,2090,830,282,car,86,67
377,2090,1427,863,car,380,287
371,2091,539,393,car,131,112
373,2091,620,344,car,102,94
374,2091,656,299,car,90,68
375,2091,735,229,car,75,60
376,2091,829,285,car,88,68
377,2091,1355,846,car,382,276
371,2092,538,393,car,131,112
373,2092,620,344,car,103,96
374,2092,658,299,car,91,69
375,2092,733,231,car,75,60
376,2092,826,291,car,86,67
377,2092,1281,832,car,389,271
371,2093,539,393,car,132,112
373,2093,621,344,car,104,97
374,2093,659,299,car,91,70
375,2093,733,231,car,76,60
376,2093,824,295,car,87,68
377,2093,1210,815,car,400,269
371,2094,539,394,car,134,114
373,2094,621,344,car,103,97
374,2094,659,300,car,91,70
375,2094,732,232,car,76,60
376,2094,823,297,car,88,68
377,2094,1140,800,car,408,265
371,2095,538,394,car,135,116
373,2095,622,345,car,102,97
374,2095,659,301,car,89,70
375,2095,730,233,car,78,62
376,2095,822,301,car,92,71
377,2095,1067,789,car,412,260
371,2096,538,394,car,135,116
373,2096,621,344,car,101,97
374,2096,657,301,car,88,69
375,2096,730,234,car,79,63
376,2096,822,305,car,91,71
377,2096,994,776,car,413,252
371,2097,538,394,car,135,117
373,2097,621,344,car,101,98
374,2097,658,302,car,88,69
375,2097,728,235,car,80,63
376,2097,819,308,car,93,72
377,2097,923,765,car,417,247
371,2098,538,394,car,135,117
373,2098,621,345,car,101,98
374,2098,658,303,car,88,69
375,2098,728,235,car,81,64
